ORDER,FAMILY,GENUS,SPECIES,NUMB,SNST,STATUS,CP,RP,MIN,QMIN,MAX,QMAX,NHAB,NZOO,HAB1,HAB2,HAB3,HAB4,HAB5,HAB6,HAB7,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,GAN,LAN,BSR,MPL,PAS,MAH,GCS,CDH,CHO,EPC,STP,NAN,CAN,SAN,NSA,TEP,AMN,AMS,CSA,ATL,PAM,PAT
ANSERIFORMES,ANATIDAE,Mergus,cucullatus,304,M,F,4,3,0,,2000,,1,4,A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,Y,Y,,,Y,,,,,,,,,,,,
ANSERIFORMES,ANATIDAE,Mergus,serrator,307,M,F,4,3,0,,1500,,2,2,A11,A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,Y,,,,Y,,,,,,,,,,,,
FALCONIFORMES,ACCIPITRIDAE,Ictinia,mississippiensis,332,L,A,4,1,0,,0,?,1,1,F7,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
FALCONIFORMES,ACCIPITRIDAE,Buteo,lagopus,375,L,F,4,3,0,,1600,,1,1,N8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,
FALCONIFORMES,ACCIPITRIDAE,Buteo,regalis,383,M,S,4,2,0,,1900,,2,2,N8,N2,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,
FALCONIFORMES,FALCONIDAE,Falco,columbarius,411,L,S,4,2,0,,3400,,2,11,N13,F8,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,Y,,,,,,,
GRUIFORMES,GRUIDAE,Grus,americana,510,M,F,1,1,0,,0,,1,1,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,
CHARADRIIFORMES,CHARADRIIDAE,Pluvialis,(dominicus) dominicus,589,L,A,4,3,0,,800,,2,5,N7,N13,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,Y,Y
CHARADRIIFORMES,CHARADRIIDAE,Pluvialis,(dominicus) fulva,589.5,L,F,4,3,0,,0,,3,2,A3,N13,N8,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,Y,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,
CHARADRIIFORMES,CHARADRIIDAE,Pluvialis,squatarola,590,L,S,4,3,0,,0,,2,14,A3,A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,Y,Y,Y,,Y,,Y,,Y,Y,Y,,,,Y,,Y,Y,,Y,Y,Y
CHARADRIIFORMES,CHARADRIIDAE,Charadrius,melodus,596,M,F,2,1,0,,0,,1,2,A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,
CHARADRIIFORMES,CHARADRIIDAE,Charadrius,montanus,598,M,S,3,2,0,,1800,,2,3,N8,N13,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,,,,,,,,,,
CHARADRIIFORMES,CHARADRIIDAE,Charadrius,semipalmatus,599,M,S,4,3,0,,0,,2,14,A3,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,Y,Y,Y,,Y,,Y,,Y,Y,Y,,,,Y,,Y,Y,,Y,Y,Y
CHARADRIIFORMES,SCOLOPACIDAE,Limosa,fedoa,605,M,S,3,2,0,,0,,3,7,A2,A1,A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,Y,,Y,,Y,,Y,Y,Y,,,,Y,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Limosa,haemastica,606,M,A,3,2,0,,1000,,3,4,A1,A2,A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,Y,Y
CHARADRIIFORMES,SCOLOPACIDAE,Numenius,americanus,609,M,S,3,2,0,,2200,+,5,4,A3,A1,A2,N13,N8,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,Y,Y,Y,,,,,,,,,,,,Y,Y,Y,,Y,,,,,,,,,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Numenius,borealis,610,M,A,1,1,0,,0,,1,3,N7,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Q
CHARADRIIFORMES,SCOLOPACIDAE,Numenius,phaeopus,611,M,S,4,3,0,,0,,2,14,A3,N13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,Y,Y,Y,,Y,,Y,,Y,Y,Y,,,,Y,,Y,Y,,Y,Y,Y
CHARADRIIFORMES,SCOLOPACIDAE,Bartramia,longicauda,612,M,A,3,2,0,,1100,,3,5,N7,N6,N13,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,Y,Y,,Y,Y
CHARADRIIFORMES,SCOLOPACIDAE,Tringa,flavipes,614,L,S,4,3,0,,4000,,3,21,A1,A2,A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y
CHARADRIIFORMES,SCOLOPACIDAE,Tringa,melanoleuca,616,L,S,4,3,0,,4300,,4,21,A1,A2,A3,A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y
CHARADRIIFORMES,SCOLOPACIDAE,Tringa,solitaria,617,L,A,4,3,0,,1500,,2,15,A6,A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,,,,Y,,Y,Y,Y,Y,Y,
CHARADRIIFORMES,SCOLOPACIDAE,Actitis,macularia,619,L,S,4,3,0,,2200,,3,20,A5,A6,A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,
CHARADRIIFORMES,SCOLOPACIDAE,Heteroscelus,incanus,620,L,S,4,3,0,,900,,1,5,A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,Y,,,,Y,Y,Y,,,,,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Arenaria,interpres,621,H,S,4,3,0,,0,,3,14,A3,A4,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,Y,Y,Y,,Y,,Y,,Y,Y,Y,,,,Y,,Y,Y,,Y,Y,Y
CHARADRIIFORMES,SCOLOPACIDAE,Arenaria,melanocephala,622,M,S,4,3,0,,0,,1,1,A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Phalaropus,tricolor,625,M,A,4,3,0,,4100,,4,7,A6,A7,A1,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,,,,Q,Y,,Y,Y
CHARADRIIFORMES,SCOLOPACIDAE,Gallinago,gallinago,628,L,S,4,3,0,,3900,,2,11,A1,N13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,Y,,Y,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Limnodromus,griseus,635,H,S,4,3,0,,0,,3,12,A2,A3,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,Y,Y,Y,,Y,,Y,,Y,Y,Y,,,,Y,,Y,Y,,Y,,
CHARADRIIFORMES,SCOLOPACIDAE,Limnodromus,scolopaceus,636,M,S,4,3,0,,1600,,4,5,A1,A2,A3,A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Aphriza,virgata,637,H,S,4,3,0,,0,,1,6,A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,Y,,,,Y,Y,Y,,,,,,,,,,,Y
CHARADRIIFORMES,SCOLOPACIDAE,Calidris,alba,638,M,S,4,2,0,,0,,1,14,A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,Y,Y,,Y,,Y,,Y,Y,Y,,,,Y,,Y,Y,,Y,Y,Y
CHARADRIIFORMES,SCOLOPACIDAE,Calidris,alpina,639,M,S,4,3,0,,0,,2,3,A2,A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,Y,,Y,,Y,,,,,,,,,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Calidris,bairdii,640,H,A,4,2,0,,4600,,4,7,A6,A7,A3,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,Y,Y,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,Y,,Y,Y
CHARADRIIFORMES,SCOLOPACIDAE,Calidris,canutus,641,M,A,4,2,0,,0,,1,14,A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,Y,Y,,Y,,Y,,Y,Y,Y,,,,Y,,Y,Y,,Y,Y,Y
CHARADRIIFORMES,SCOLOPACIDAE,Calidris,ferruginea,642,M,F,4,3,0,,0,,2,1,A2,A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Calidris,fuscicollis,643,M,A,4,3,0,,1200,,3,4,A3,A2,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,Y,Y
CHARADRIIFORMES,SCOLOPACIDAE,Calidris,mauri,645,M,S,4,3,0,,2000,,2,12,A3,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,,,,Y,,Y,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Calidris,melanotos,646,M,A,4,3,0,,4000,,3,8,A1,A2,N13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,Y,Y,Y,Y
CHARADRIIFORMES,SCOLOPACIDAE,Calidris,minutilla,647,M,S,4,3,0,,2200,,3,15,A1,A2,A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,,,,Y,,Y,Y,Y,Y,,
CHARADRIIFORMES,SCOLOPACIDAE,Calidris,pusilla,648,M,A,4,3,0,,0,,3,13,A3,A2,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,Y,Y,,,Y,,Y,,Y,Y,Y,,,,Y,,Y,Y,Q,Y,Y,
CHARADRIIFORMES,SCOLOPACIDAE,Micropalama,himantopus,649.5,M,A,4,3,0,,900,,2,8,A1,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,Y,Y,Y,,,,Q,,,,,,,Y,Y,Y,Y,
CHARADRIIFORMES,SCOLOPACIDAE,Tryngites,subruficollis,650,L,A,3,2,0,,0,,3,2,N7,N13,A1,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,
CHARADRIIFORMES,SCOLOPACIDAE,Philomachus,pugnax,651,L,F,4,3,0,,0,,3,1,A1,A2,N13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,
CHARADRIIFORMES,LARIDAE,Larus,argentatus,665,L,F,4,3,0,,0,,4,6,A11,A3,A4,A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,Y,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,
CHARADRIIFORMES,LARIDAE,Larus,californicus,669,L,S,4,3,0,,1600,,4,3,A11,A3,N13,A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,Y,,,,,Y,,,,Y,Q,Y,,,,,,,,,,,,,,,,,
CHARADRIIFORMES,LARIDAE,Larus,canus,670,M,F,4,3,0,,0,,2,1,A11,A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,
CHARADRIIFORMES,LARIDAE,Larus,delawarensis,672,L,F,4,3,0,,2600,,4,6,A11,A3,N13,A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,Y,,,,,Y,,Y,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
CHARADRIIFORMES,LARIDAE,Larus,fuscus,675,L,F,4,3,0,,0,,2,1,A11,A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,
CHARADRIIFORMES,LARIDAE,Larus,glaucescens,676,M,F,4,3,0,,0,,3,1,A11,A3,A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,
CHARADRIIFORMES,LARIDAE,Larus,philadelphia,685,M,F,4,3,0,,0,,2,5,A11,A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,Y,,Y,Y,Y,,Y,,,,,,,,,,,,,,,
CHARADRIIFORMES,LARIDAE,Larus,pipixcan,686,L,A,4,3,0,,0,,3,5,A3,A11,N13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,,,,,,,,,,,Y
CHARADRIIFORMES,LARIDAE,Larus,ridibundus,687,L,F,4,3,0,,0,,1,2,A11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,
CHARADRIIFORMES,LARIDAE,Larus,thayeri,689,M,F,4,3,0,,0,,2,1,A11,A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,
CHARADRIIFORMES,LARIDAE,Rissa,tridactyla,690,H,F,4,3,0,,0,,2,1,A12,A11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,,,,,,,,,,,
CHARADRIIFORMES,LARIDAE,Chlidonias,niger,694,M,A,4,2,0,,0,,4,7,A1,A2,A6,A11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,Y,,,,,,Y,,Y,,Y,Y,Y,,,,Y,,Y,,
CUCULIFORMES,CUCULIDAE,Coccyzus,erythropthalmus,950,M,A,4,2,0,,900,,2,4,F1,F15,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Q
CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,carolinensis,1063,M,A,4,2,0,,2600,,4,6,F1,F7,F15,F11?,,,,Y,,,,,,Y,,,,Q,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,Y,,,,Y,,,Y,,,,
APODIFORMES,APODIDAE,Chaetura,pelagica,1102,L,A,4,2,0,,0,,3,3,F3E,F1E,N14,,,,,E,,E,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,
APODIFORMES,TROCHILIDAE,Archilochus,colubris,1419,L,A,4,3,0,,1250,,4,3,F7,F11,F15,N14,,,,,,,,,,Y,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,
APODIFORMES,TROCHILIDAE,Selasphorus,rufus,1439,M,A,4,3,400,,2700,,3,2,F10,F11,N14?,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Q,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,
APODIFORMES,TROCHILIDAE,Selasphorus,sasin,1440,?,A,4,2,800,,2400,,2,1,N14,F10?,,,,,,,,,,,,,,,Q,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,
CORACIIFORMES,ALCEDINIDAE,Ceryle,alcyon,1467,L,S,4,3,0,,2500,,3,8,A9,A8,A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,Y,Y,Y,Y,Y,Y,,Y,,,,,Y,,,,
PICIFORMES,PICIDAE,Melanerpes,lewis,1627,M,F,4,3,0,,1700,,2,1,F11,F15,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,
PICIFORMES,PICIDAE,Sphyrapicus,nuchalis,1636,L,S,4,3,0,,3300,,3,4,F10,F11,F8,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,,,,,
PICIFORMES,PICIDAE,Sphyrapicus,ruber,1637,M,F,4,2,0,,2700,,2,1,F11,F8,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,
PICIFORMES,PICIDAE,Sphyrapicus,varius,1639,L,S,4,3,0,,3350,+,4,7,F8,F11,F15,F1,,,,Y,,,,,,,Y,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,,
PASSERIFORMES,TYRANNIDAE,Contopus,virens,2520,M,A,4,3,0,,1200,,2,4,F1E,F15,,,,,,E,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,Y,,Y,Y,
