ORDER,FAMILY,GENUS,SPECIES,NUMB,SNST,STATUS,MIN,QMIN,MAX,QMAX,NHAB,NZOO,HAB1,HAB2,HAB3,HAB4,HAB5,HAB6,HAB7,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,GAN,LAN,BSR,MPL,PAS,MAH,GCS,CDH,CHO,EPC,STP,NAN,CAN,SAN,NSA,TEP,AMN,AMS,CSA,ATL,PAM,PAT
FALCONIFORMES,ACCIPITRIDAE,Buteo,platypterus,380,M,A,0,,3000,,3,11,F1,F4,F7?,,,,,Y,,,Y,,,Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,Y,Y,,Y,,Y,Y,,,,
FALCONIFORMES,ACCIPITRIDAE,Buteo,swainsoni,385,L,A,0,,600,,3,2,N1,N6,N7,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,
FALCONIFORMES,FALCONIDAE,Falco,mexicanus,414,M,S,0,,2300,,2,4,N8,N2,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,Y,,,,,,,,,,,,,,,
FALCONIFORMES,FALCONIDAE,Falco,peregrinus,415,L,S,0,,4000,,7,22,A2,A4,A1,A8,N7,N8,A6,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,Y,Y,,Y,,Y,,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
FALCONIFORMES,FALCONIDAE,Falco,sparverius,417,L,S,0,,4400,,7,22,N13,N8,N5,N6,N1,N2,F8,,,,,,,,Y,,,,,,,,Y,Y,,,Y,Y,,Y,,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
GRUIFORMES,GRUIDAE,Grus,canadensis,511,L,S,0,,2100,,2,6,N13,N8,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
GRUIFORMES,RALLIDAE,Rallus,limicola,521,M,S,0,,2600,,1,8,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,
GRUIFORMES,RALLIDAE,Porzana,carolina,538,L,S,0,,2600,,1,14,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,Q,Y,Y,Y,Y,Y,Y,Y,Y,Q,Y,,,Y,,Y,,,,,
GRUIFORMES,RALLIDAE,Fulica,americana,561,L,S,0,,3400,,3,8,A1,A2,A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,Q,,,,,,,
CHARADRIIFORMES,RECURVIROSTRIDAE,Recurvirostra,americana,581,M,S,0,,2500,,4,5,A1,A2,A3,A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,,,,,,,Q,,Y,Y,Y,,Y,,,,,,,,,,,,,,,
CHARADRIIFORMES,CHARADRIIDAE,Charadrius,vociferus,600,L,S,0,,2600,,2,12,A1,N13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Catoptrophorus,semipalmatus,618,M,S,0,,0,,3,11,A3,A4,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,Y,Y,Y,,Y,,Y,,Y,Y,Y,,,,Y,,Y,Y,,,,
CHARADRIIFORMES,LARIDAE,Larus,atricilla,666,M,S,0,,0,,3,12,A11,A3,A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,Y,,Y,Y,,,,
CHARADRIIFORMES,LARIDAE,Gelochelidon,nilotica,695.5,H,A,0,,0,,2,12,A2,A11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,Y,Y,Y,,Y,,Y,,Y,Y,,,,,Y,,Y,Y,,Y,Y,
CHARADRIIFORMES,LARIDAE,Hydroprogne,caspia,696,H,S,0,,0,,3,6,A1,A2,A11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,Y,,Y,,Y,,Y,Y,Y,,,,,,,,Y,,,,,,,
CHARADRIIFORMES,LARIDAE,Sterna,antillarum,697.01,M,A,0,,0,,2,4,A11,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,,,,,Y,,Y,Y,,,,
CHARADRIIFORMES,LARIDAE,Sterna,dougallii,699,H,A,0,,0,,2,6,A11,A12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,,,,,Y,,Y,Y,,Y,,
CHARADRIIFORMES,LARIDAE,Sterna,forsteri,701,M,S,0,,2200,,5,6,A11,A6,A8,A1,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,Y,,,Y,,Y,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
CHARADRIIFORMES,LARIDAE,Sterna,hirundo,704,M,A,0,,0,,1,14,A11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,Y,,Y,,Y,Y,Y,,,,Y,,Y,Y,,Y,Y,Y
CHARADRIIFORMES,LARIDAE,Thalasseus,elegans,712,H,A,0,,0,,1,4,A11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,,,,,,,,,,,
CHARADRIIFORMES,LARIDAE,Thalasseus,maximus,712.01,H,S,0,,0,,1,12,A11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,Y,,Y,,Y,Y,Y,,,,Y,,Y,Y,,Y,,
CHARADRIIFORMES,LARIDAE,Thalasseus,sandvicensis,712.02,H,A,0,,0,,1,12,A11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,Y,,Y,,Y,,Y,,,,Y,,Y,Y,,Y,Y,
CHARADRIIFORMES,RHYNCHOPIDAE,Rhynchops,niger,718,H,F,0,,600,,2,11,A8,A11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,Y,,Y,,Y,,Y,Y,Y,,,,Y,,Y,Y,,Y,Y,
CUCULIFORMES,CUCULIDAE,Coccyzus,americanus,948,M,A,0,,1200,,4,6,F8,F7,F1E,F15,,,,E,,,,,,Y,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,Y,Y,Y,Y,,
STRIGIFORMES,STRIGIDAE,Asio,flammeus,1027,L,F,0,,4300,,5,12,N7,N8,N13,N9,A1,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,Y,,Y,,,,,,,,,,,,Y,,Y,Y,,Y,Y,,,Y,,Y,Y,,Y,,,,Y,,Y,Y
STRIGIFORMES,STRIGIDAE,Asio,otus,1028,M,F,0,,2200,,3,3,F11,F8,F7,,,,,,,,,,,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,
CAPRIMULGIFORMES,CAPRIMULGIDAE,Chordeiles,gundlachii,1044,?,A,0,?,0,?,1,1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAPRIMULGIFORMES,CAPRIMULGIDAE,Chordeiles,minor,1045,L,A,0,,1200,,5,5,F1E,N1,N6,N14,N13,,,E,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,
CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,vociferus,1076,M,S,0,,3100,,4,4,F11,F4E,F1E,F7,,,,E,,,E,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,,,,,,,
APODIFORMES,TROCHILIDAE,Archilochus,alexandri,1418,L,A,0,,1250,,4,2,F8,N1,N2,N14,,,,,,,,,,,Y,,,,,,,,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,
APODIFORMES,TROCHILIDAE,Calypte,anna,1423,L,S,0,,2200,,3,3,F8,F15,N14,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,
APODIFORMES,TROCHILIDAE,Calypte,costae,1424,M,A,0,,1250,,2,2,N1,N14,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,
APODIFORMES,TROCHILIDAE,Stellula,calliope,1425,M,A,1250,,2800,,2,2,F10,F11,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,
PICIFORMES,PICIDAE,Sphyrapicus,thyroideus,1638,M,S,1200,,2800,,2,2,F11,F10,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,
PASSERIFORMES,TYRANNIDAE,Contopus,borealis,2510,M,A,700,,3400,,1,5,F4E,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,Y,Y,,Y,,,
PASSERIFORMES,TYRANNIDAE,Contopus,sordidulus,2519,M,A,500,,1600,,2,3,F4E,F1E,,,,,,E,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,,,,,
PASSERIFORMES,TYRANNIDAE,Empidonax,albigularis,2522,L,N,0,,1800,,3,4,N14,N11,N1,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,,
PASSERIFORMES,TYRANNIDAE,Empidonax,difficilis,2525,L,A,0,,2000,,4,2,F8,F7,F1,F15,,,,Y,,,,,,Y,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,
PASSERIFORMES,TYRANNIDAE,Empidonax,occidentalis,2534,L,A,0,,3400,,5,3,F11,F4,F8,F7,F15,,,,,,Y,,,Y,Y,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,
PASSERIFORMES,TYRANNIDAE,Sayornis,saya,2543,L,S,0,,2500,,4,4,N8,N2,N13,N1,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,Y,Y,,Y,Y,,,,,,,,,,,
PASSERIFORMES,TYRANNIDAE,Myiarchus,cinerascens,2638,L,A,0,,1800,+,4,4,N1,N2,F8,F7E,,,,,,,,,,E,Y,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,
PASSERIFORMES,TYRANNIDAE,Myiodynastes,luteiventris,2673.01,L,A,0,,1200,,3,2,F3,F1,F15,,,,,Y,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y
PASSERIFORMES,TYRANNIDAE,Tyrannus,dominicensis,2684,L,A,0,,0,,4,3,N14,F1E,F15,F14,,,,E,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,Y,
PASSERIFORMES,TYRANNIDAE,Tyrannus,forficatus,2685,L,A,0,,800,,3,2,F7E,N13,N14,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,
PASSERIFORMES,TYRANNIDAE,Tyrannus,verticalis,2690,L,A,0,,1500,,3,2,N13,N8,N14,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,
PASSERIFORMES,TYRANNIDAE,Tyrannus,vociferans,2691,M,A,0,,2200,,3,3,F11,F8,N2,,,,,,,,,,,,Y,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,
PASSERIFORMES,HIRUNDINIDAE,Tachycineta,thalassina,2845.01,L,A,0,,3100,,4,4,F10,F11,N8,N1,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,,,,,,,,,
PASSERIFORMES,HIRUNDINIDAE,Progne,cryptoleuca,2852,?,N,0,?,0,?,1,1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PASSERIFORMES,HIRUNDINIDAE,Progne,dominicensis,2852.01,?,N,0,?,0,?,1,1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PASSERIFORMES,HIRUNDINIDAE,Progne,sinaloae,2854,?,N,0,?,0,?,1,1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PASSERIFORMES,HIRUNDINIDAE,Progne,subis,2855,L,A,0,,1200,,7,5,N6,N14,N13,F1E,N1,N4,A8,E,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,,
PASSERIFORMES,HIRUNDINIDAE,Stelgidopteryx,serripennis,2865,L,A,0,,2500,,2,5,N14,N13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,,,,,,,,,,,,,,
PASSERIFORMES,HIRUNDINIDAE,Riparia,riparia,2866,L,A,0,,1200,,3,8,N13,A8,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,Y,,,,,,,,,Y,,Y,,,,,,,,Y,,Y,Y,Y,Y,Y,
PASSERIFORMES,HIRUNDINIDAE,Hirundo,rustica,2866.5,L,A,0,,3300,,5,20,N13,N8,N14,A8,N5,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,Y,Y,,,,,,,,Y,,,,,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
PASSERIFORMES,HIRUNDINIDAE,Petrochelidon,(fulva) fulva,2868,L,A,0,,1500,,4,4,N8,N13,N14,N1,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,Y,Y,,Y,,,,,,,,,,,,,,,
PASSERIFORMES,HIRUNDINIDAE,Petrochelidon,pyrrhonota,2870,L,A,0,,1200,,2,3,N5,N13,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
PASSERIFORMES,LANIIDAE,Lanius,ludovicianus,2883,L,S,0,,3000,,5,5,N1,N2,N14,N13,N8,,,,,,,,,,,,,,,,,,Y,Y,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
PASSERIFORMES,TROGLODYTIDAE,Cistothorus,palustris,2916.02,L,S,0,,2500,,2,5,A1,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
PASSERIFORMES,TROGLODYTIDAE,Cistothorus,(platensis) stellaris,2917.01,L,F,0,,2700,,3,4,N6,A1,N8,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,Y,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,,,,
PASSERIFORMES,MIMIDAE,Toxostoma,bendirei,2992,M,A,0,,1600,,2,2,N1,N13,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,
PASSERIFORMES,TURDINAE,Myadestes,townsendi,3016,M,F,1500,,3000,+,2,3,F10,N2,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,
PASSERIFORMES,TURDINAE,Turdus,migratorius,3062,L,S,0,,4000,,6,5,F15,N14,F11,F10,F7,F8,,,,,,,,Y,Y,,Y,Y,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,Y,Y,,Y,Y,,,,,,,,,,,,,,,
PASSERIFORMES,POLIOPTILINAE,Polioptila,caerulea,3080,L,S,0,,2500,,5,5,F7,F1E,F15,N2,F8,,,E,,,,,,Y,Y,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
